fecha;TempAi1;Bn;Gh;Dh;CelulaTop;CelulaMid;CelulaBot;TopCal;MidCal;BotCal;Presion;VVien1;DVien1;ElevSol1;OrientSol1;TempAi2;HumRel;Bn2;G41;Gn;Pirgeo;TempPirgeo;Auxil;VVien2;DVien2;Lluvia;Limpieza;ElevSol2;OrientSol2
2021/01/18 17:34;10.15;503.47;56.355;17.63;311.465;615.371;640.008;0.42;-0.124;-0.007;945.717;0.655;195.131;6.279;236.462;9.943;54.686;499.651;228.076;620.67;272.945;11.936;-3.351;-266.079;204.159;0.0;0.0;6.278;236.462
2021/01/18 17:35;10.227;496.56;53.926;16.559;303.202;608.724;634.338;0.38;-0.097;-0.021;945.716;0.915;219.71;6.123;236.636;9.926;54.727;492.717;222.324;611.981;273.027;11.878;-1.621;-265.799;217.008;0.0;0.0;6.122;236.636
