fecha;TempAi1;Bn;Gh;Dh;CelulaTop;CelulaMid;CelulaBot;TopCal;MidCal;BotCal;Presion;VVien1;DVien1;ElevSol1;OrientSol1;TempAi2;HumRel;Bn2;G41;Gn;Pirgeo;TempPirgeo;Auxil;VVien2;DVien2;Lluvia;Limpieza;ElevSol2;OrientSol2
2021/01/13 08:08;-9.907;0.035;-2.663;-5.497;-0.267;5.935;7.051;0.372;-0.092;-0.028;948.438;0.222;87.722;0;113.346;-10.053;93.684;0.459;-2.083;1.163;217.721;-9.954;-1.128;0.215;190.646;0.0;0.0;0;113.347
2021/01/13 08:13;-10.064;0.0;-2.544;-5.498;-0.267;5.934;7.051;0.371;-0.1;-0.037;948.355;0.257;280.731;0;114.122;-10.044;92.333;0.718;-2.136;0.333;217.725;-10.069;-0.473;0.194;247.375;0.0;0.0;0;114.122
2021/01/13 08:14;-10.089;0.0;-2.574;-6.035;-0.265;5.938;7.05;0.492;-0.101;-0.108;948.355;0.318;270.365;0;114.277;-10.093;92.427;0.749;-2.055;0.512;217.782;-10.102;-1.354;0.246;232.175;0.0;0.0;0;114.278
2021/01/13 08:15;-10.101;0.0;-2.56;-6.083;-0.271;5.942;7.05;0.39;-0.118;-0.017;948.355;0.3;257.466;0;114.433;-10.14;93.138;0.684;-2.024;0.659;217.805;-10.131;-1.158;0.198;226.454;0.0;0.0;0;114.433
2021/01/13 08:16;-10.11;0.0;-2.576;-6.599;-0.264;5.942;7.049;0.374;-0.098;-0.037;948.354;0.31;256.494;0;114.588;-10.196;93.671;0.664;-1.944;1.041;217.958;-10.152;-1.344;0.141;238.686;0.0;0.0;0;114.589
2021/01/13 08:17;-10.114;0.0;-2.567;-6.205;-0.268;5.941;7.05;0.466;-0.07;-0.133;948.355;0.394;286.731;0;114.745;-10.204;94.024;0.73;-1.918;1.096;218.058;-10.175;-1.632;0.244;264.267;0.0;0.0;0;114.745
2021/01/13 08:18;-10.199;0.0;-2.471;-6.25;-0.27;5.944;7.05;0.426;-0.133;-0.015;948.355;0.563;295.92;0;114.902;-10.184;94.18;0.733;-1.87;1.181;217.996;-10.201;-1.235;0.377;264.31;0.0;0.0;0;114.901
2021/01/13 08:19;-10.327;0.0;-2.228;-6.223;-0.272;5.947;7.049;0.494;-0.109;-0.093;948.358;0.673;309.485;0;115.058;-10.223;93.764;0.755;-1.826;0.847;217.989;-10.242;-0.184;0.51;277.9;0.0;0.0;0;115.058
2021/01/13 08:20;-10.374;0.0;-1.898;-4.848;-0.276;5.94;7.053;0.389;-0.059;-0.106;948.358;0.596;328.748;0;115.215;-10.294;93.208;0.717;-1.579;1.625;218.148;-10.283;-2.438;0.566;300.092;0.0;0.0;0;115.215
2021/01/13 08:21;-10.348;0.003;-1.56;-4.218;-0.27;5.935;7.055;0.378;-0.106;-0.025;948.354;0.577;179.645;0;115.372;-10.334;93.098;0.528;-1.246;3.206;218.356;-10.31;-4.594;0.431;249.408;0.0;0.0;0;115.372
