fecha;TempAi1;Bn;Gh;Dh;CelulaTop;CelulaMid;CelulaBot;TopCal;MidCal;BotCal;Presion;V_Vien1;D_Vien1;ElevSol1;OrientSol1;TempAi2;HumRel;Bn2;G41;Gn;Pirgeo;TemPirgeo;Auxil;V_Vien2;D_Vien2;Lluvia;Limpieza;ElevSol2;OrientSol2
2020/09/01 23:33;19.629;0.0;-7.891;-6.537;-0.316;5.887;6.986;0.404;-0.113;-0.009;934.243;0.807;25.955;0;288.481;19.753;29.679;0.0;-7.52;0.162;333.119;20.287;-2.104;0.806;26.217;0.0;0.0;-0.435;288.48
2020/09/01 23:34;19.584;0.0;-7.545;-6.333;-0.32;5.888;6.987;0.419;-0.043;-0.114;934.243;0.927;25.924;0;288.481;19.686;29.869;0.0;-7.412;0.123;332.843;20.235;-2.04;0.906;31.55;0.0;0.0;-0.435;288.48
2020/09/01 23:35;19.547;0.0;-7.212;-6.145;-0.321;5.888;6.988;0.431;-0.123;-0.009;934.243;0.932;25.419;0;288.481;19.637;29.99;0.0;-7.268;0.192;332.8;20.19;-2.115;0.902;31.675;0.0;0.0;-0.435;288.48
2020/09/01 23:36;19.531;0.0;-6.946;-5.989;-0.318;5.889;6.987;0.392;-0.054;-0.088;934.243;0.757;190.646;0;288.481;19.592;29.999;0.0;-7.158;-0.074;332.603;20.146;-1.732;0.742;105.708;0.0;0.0;-0.435;288.48
2020/09/01 23:37;19.575;0.0;-6.842;-5.738;-0.321;5.885;6.99;0.388;-0.098;-0.019;934.242;0.618;325.955;0;288.478;19.582;30.03;0.0;-7.08;-0.356;332.111;20.105;-1.367;0.589;228.958;0.0;0.0;-0.435;288.479
2020/09/01 23:38;19.541;0.0;-6.878;-5.622;-0.324;5.888;6.99;0.396;-0.052;-0.088;934.242;0.827;269.868;0;288.478;19.585;30.447;0.0;-7.001;-0.253;331.377;20.064;-1.357;0.662;256.333;0.0;0.0;-0.435;288.478
2020/09/01 23:39;19.374;0.0;-6.926;-5.619;-0.321;5.894;6.987;0.463;-0.058;-0.129;934.242;1.098;253.646;0;288.478;19.518;31.228;0.0;-6.811;-0.161;330.782;20.026;-1.287;0.799;241.875;0.0;0.0;-0.435;288.478
2020/09/01 23:40;19.257;0.0;-6.884;-5.461;-0.32;5.892;6.988;0.447;-0.052;-0.124;934.308;1.298;267.879;0;288.478;19.396;31.917;0.0;-6.524;-0.22;330.374;20.009;-1.391;0.941;255.4;0.0;0.0;-0.435;288.478
2020/09/01 23:41;19.251;0.0;-6.762;-5.239;-0.321;5.89;6.989;0.417;-0.121;-0.005;934.408;1.257;300.566;0;288.478;19.304;32.225;0.0;-6.276;0.013;330.534;20.003;-1.761;1.05;288.533;0.0;0.0;-0.435;288.478
2020/09/01 23:42;19.549;0.0;-6.511;-5.017;-0.318;5.889;6.99;0.387;-0.102;-0.016;934.443;1.416;172.863;0;288.478;19.369;31.97;0.0;-6.011;0.208;331.14;20.035;-1.944;1.339;200.917;0.0;0.0;-0.435;288.478
2020/09/01 23:43;19.839;0.0;-5.939;-4.706;-0.317;5.889;6.99;0.427;-0.124;-0.006;934.442;1.715;29.307;0;288.477;19.627;31.395;0.0;-5.521;0.073;331.267;20.115;-1.871;1.546;66.267;0.0;0.0;-0.435;288.477
2020/09/01 23:44;19.925;0.002;-5.225;-4.343;-0.317;5.889;6.989;0.419;-0.044;-0.111;934.442;1.862;46.527;0;288.477;19.824;31.113;0.0;-4.829;0.029;331.271;20.196;-1.901;1.703;45.475;0.0;0.0;-0.435;288.477
2020/09/01 23:45;20.098;0.03;-4.619;-3.987;-0.319;5.888;6.99;0.497;-0.086;-0.106;934.442;1.815;54.093;0;288.477;19.96;30.989;0.0;-4.083;0.091;331.365;20.271;-1.892;1.759;47.442;0.0;0.0;-0.435;288.477
2020/09/01 23:46;20.251;0.054;-4.142;-3.7;-0.319;5.888;6.989;0.457;-0.129;-0.023;934.442;1.856;53.753;0;288.477;20.135;30.701;0.0;-3.407;0.146;331.678;20.353;-1.848;1.732;46.242;0.0;0.0;-0.435;288.477
2020/09/01 23:47;20.462;0.314;-3.747;-3.436;-0.318;5.888;6.989;0.472;-0.059;-0.13;934.442;2.215;55.351;0;288.477;20.295;30.261;0.0;-2.821;0.1;331.894;20.463;-1.819;1.967;48.992;0.0;0.0;-0.435;288.476
2020/09/01 23:48;20.647;0.837;-3.316;-3.162;-0.32;5.888;6.99;0.49;-0.121;-0.053;934.442;2.362;58.331;0;288.475;20.492;29.611;0.0;-2.17;0.08;332.208;20.615;-1.906;2.097;54.975;0.0;0.0;-0.435;288.475
2020/09/01 23:49;20.755;1.059;-2.905;-2.882;-0.32;5.889;6.99;0.452;-0.131;-0.018;934.442;2.261;63.393;0;288.475;20.656;29.023;0.0;-1.568;0.134;332.801;20.773;-2.036;2.002;60.025;0.0;0.0;-0.435;288.475
2020/09/01 23:50;20.928;1.083;-2.604;-2.642;-0.319;5.889;6.99;0.421;-0.12;-0.006;934.441;2.217;67.882;0;288.475;20.793;28.563;0.0;-1.122;0.09;333.313;20.924;-1.94;1.965;63.658;0.0;0.0;-0.435;288.475
2020/09/01 23:51;21.079;1.266;-2.368;-2.459;-0.32;5.889;6.99;0.376;-0.085;-0.037;934.442;2.273;69.562;0;288.475;20.958;28.036;0.0;-0.761;0.082;333.635;21.083;-1.789;2.02;65.658;0.0;0.0;-0.435;288.475
2020/09/01 23:52;21.213;1.39;-2.172;-2.313;-0.32;5.889;6.99;0.426;-0.122;-0.007;934.442;2.379;72.249;0;288.475;21.097;27.687;0.0;-0.517;0.073;333.781;21.247;-1.722;2.173;71.725;0.0;0.0;-0.435;288.475
2020/09/01 23:53;21.392;1.536;-1.982;-2.204;-0.32;5.89;6.989;0.43;-0.128;-0.007;934.442;2.586;74.188;0;288.475;21.229;27.381;0.0;-0.373;0.073;334.112;21.433;-1.826;2.378;74.958;0.0;0.0;-0.435;288.474
2020/09/01 23:54;21.52;1.723;-1.789;-2.083;-0.32;5.89;6.99;0.401;-0.053;-0.102;934.442;2.435;74.898;0;288.473;21.387;26.93;0.0;-0.229;0.044;334.591;21.636;-1.849;2.227;73.5;0.0;0.0;-0.435;288.473
2020/09/01 23:55;21.579;1.477;-1.676;-1.963;-0.322;5.887;6.991;0.497;-0.106;-0.072;934.442;2.272;76.592;0;288.473;21.49;26.567;0.0;-0.17;0.048;334.971;21.792;-1.806;2.124;73.833;0.0;0.0;-0.435;288.473
2020/09/01 23:56;21.65;1.263;-1.642;-1.901;-0.325;5.886;6.993;0.414;-0.115;-0.007;934.443;2.306;77.0;0;288.473;21.554;26.329;0.0;-0.195;-0.094;335.198;21.924;-1.579;2.172;74.508;0.0;0.0;-0.435;288.473
2020/09/01 23:57;21.762;1.176;-1.66;-1.901;-0.325;5.886;6.993;0.389;-0.055;-0.085;934.443;2.136;76.984;0;288.473;21.646;26.032;0.0;-0.235;-0.118;335.484;22.058;-1.576;2.032;75.325;0.0;0.0;-0.435;288.473
2020/09/01 23:58;21.841;1.031;-1.702;-1.946;-0.324;5.887;6.992;0.502;-0.101;-0.087;934.444;2.115;75.891;0;288.473;21.749;25.637;0.0;-0.295;0.089;335.752;22.178;-1.912;2.004;73.542;0.0;0.0;-0.435;288.473
2020/09/01 23:59;21.812;0.842;-1.783;-2.067;-0.319;5.889;6.989;0.412;-0.118;-0.005;934.444;2.198;74.273;0;288.473;21.79;25.433;0.0;-0.357;0.217;335.978;22.263;-1.99;2.045;69.983;0.0;0.0;-0.435;288.472
